reference,hypothesis
Artcure 80mg/480mg Tablet is a combination medicine that is prescribed to treat malaria. It fights against the infection by preventing the growth of the parasites inside the body. Artcure 80mg/480mg Tablet is a prescription medicine.,Articure ATMG/480mg tablet is a combination medicine that is prescribed to treat malaria. It fights against the infection by preventing the growth of parasites inside the body. Articure ATMG/480mg tablet is a prescription medicine.
Serutan 212.5mg Tablet is used to treat pancreatic enzyme deficiency. It is a pancreatic enzyme supplement that helps in digestion. This medicine also reduces stool frequency and stomach discomfort.,Creon 212.5 mg tablet is used to treat pancreatic enzyme deficiency. It is a pancreatic enzyme supplement that helps in digestion. This medicine also reduces stool frequency and stomach discomfort.
"Abdominal CT examination, taken 9 days after cessation of the LC and 5 days after the operative Hartsmann procedure. Radio-opaque deposits are still present within the colon and also visible within the colostomy arrow.",Abdominal CT examination taken nine days after cessation of the LC and five days after the operative hot procedure. Radio opaque deposits are still present within the colon and also visible within the colostomy arrow.
"Phenobarbital is a barbiturate, prescribed for seizures and as a sedative to relieve anxiety. Phenobarbital works by slowing activity in the brain. When should Phenobarbital not to be taken Hypersensitivity. What is the dosage of Phenobarbital",Phenobarbital is a barbiturate prescribed for seizures and as a sedative to relieve anxiety. Phenobarbital works by slowing activity in the brain. When should phenobarbital not be taken? Hypersensitivity. What is the dosage of phenobarbital?
"Epoprostenol is a prostaglandin, prescribed for pulmonary arterial hypertension. The medication relaxes blood vessels. When should Epoprostenol not to be taken Contraindicated in people with congestive heart failure, lung swelling and hypersensitivity. What is the dosage of Epoprostenol","Epoprostenol, which is a prostaglandin, prescribed for pulmonary arterial hypertension. The medication relaxes blood vessels. When should epoprostenol not to be taken? Contraindicated in people with congestive heart failure, lung swelling, and hypersensitivity. What is the dosage of epoprostenol?"
"Escita 10mg Tablet is widely prescribed to treat depression and other mental health conditions like anxiety, panic disorder, and obsessive-compulsive disorder. It is a type of antidepressant known as a selective serotonin reuptake inhibitor SSRI.","Escitalopram is an antidepressant of SSRI type used to treat depression and other mental health conditions such as anxiety, panic disorder, and obsessive compulsive disorder. It is classified as an antidepressant known as a selective serotonin reuptake inhibitor or SSRI."
"Nitro 100mg Capsule is an antibiotic that fights bacteria. It is used to treat and prevent uncomplicated urinary tract infections. It works by killing the bacteria that cause such disease. But, it will not treat a viral infection.",Nitro 100 mg capsule is an antibiotic that fights bacteria. It is used to treat and prevent uncomplicated urinary tract infection. It works by killing the bacteria that cause such disease. But it will not treat a viral infection.
Switglim MV 1mg/500mg/0.3mg Tablet belongs to a category of medicines known as anti-diabetic drugs. It is a combination of medicines used to treat type 2 diabetes mellitus in adults. It helps control blood sugar levels in people with diabetes.,Splitlin MV 1mg/500mg/0.3mg tablet belongs to a category of medicines known as anti-diabetic drugs. It is a combination of medicines used to treat type two diabetes mellitus in adults. It helps control blood sugar levels in people with diabetes.
Eurythmic 200mg Tablet is used to treat various types of serious irregular heartbeat arrhythmia such as fibrillation and tachycardia. It is an anti-arrhythmic type of medicine and rapidly restores your heart to a steady and regular rhythm.,Rythmic 400 mg tablet is used to treat various types of serious irregular heartbeat arrythmias such as fibrillation and tachycardia. It is an anti-arrythmic type of medicine and rapidly restores your heart to a steady and regular rhythm.
"Nafodil 50 Tablet is an alpha adrenergic antagonist that is used in the treatment of benign prostatic hyperplasia. It helps to relieve symptoms like difficulty in passing urine. However, it does not decrease the size of the prostate.","Naftodil 50 tablet is an alpha adrenergic antagonist that is used in the treatment of benign prostatic hyperplasia. It helps to relieve symptoms like difficulty in passing urine. However, it does not decrease the size of the prostate."
"The overlying gastric mucosa was normal except for a slight elevation, and no associated symptoms were present. His medical and family histories were unremarkable. A complete blood count and serum chemistry tests were normal.",The overlying gastric mucosa was normal except for a slight elevation and no associated symptoms were present. His medical and family history were unremarkable. A complete blood count and serum chemistry tests were normal.
Azulix 1 Tablet is a medicine used to treat type 2 diabetes mellitus in adults. It belongs to a group of medicines called sulfonylureas and helps control blood sugar levels in people with diabetes.,"Acliz one, ye goli, ye ek aisi dawai hai jo type two diabetes yani ki sugar ki bimari logo me ilaj karne ke liye istemal ki jati hai. Aur ye sulfonylureas ke ek class me hai. Jo hamare blood ke sugar level yani blood me jo glucose hai jinko diabetes hai unme control karne ke liye madad karti hai."
"Claricet 250mg Tablet is an antibiotic used to treat various types of infections. It is effective in most infections of the respiratory tract, ear, nose, throat, lungs, and skin.","Clarith 250 mg tablet is an antibiotic used to treat various types of infections. It is effective for most infections of the respiratory tract, ear, nose, throat, lungs, and skin."
Acetohexamide is used to treat type 2 diabetes mellitus for controlling the high blood sugar level together with diet and exercise. Acetohexamide stimulates the pancreas to secrete insulin and hence it should not be used in type 1 diabetes mellitus.,Acetohexamide is used to treat type two diabetes mellitus for controlling the high blood sugar level together with diet and exercise. Acetohexamide stimulates the pancreas to secrete insulin and hence it should not be used in type one diabetes mellitus.
